1	>12007c70-d275-0104-fa83-d9963ffb75f3	0.8131	M
1	>e041ef12-cc8b-86db-4018-1a96acd497c2	0.8627	M
1	>cbfe2b01-ae5c-d7c7-2231-9c4ebd8793fa	0.8970	M
1	>4f48e858-9c5f-22ab-d279-a66d8df243c6	0.9011	M
1	>72514732-b719-56d5-a308-905d1a99c9e6	0.9194	M
1	>f8c28473-9f4c-3998-37d2-b3a43e838f53	0.8113	M
1	>d344d158-7c61-1779-33f7-060b162f26d6	0.8015	M
1	>a9bfc13c-a015-f1d3-d577-8f3ff12e3d23	0.8562	M
1	>b164ecc5-bf86-4558-0352-03dfda217b25	0.8513	M
1	>7c639934-9c1c-e9c1-9432-7e5491b152fd	0.8941	M
1	>21f73bc3-6b25-e856-68f0-f5f4ffc9718c	0.8974	M
1	>1fdc6628-d34f-f3f2-4063-cf42d6d0f4da	0.8791	M
1	>610e9623-8081-e672-0f31-1376f31fe2b4	0.8556	M
1	>b921fb70-4f9a-56c0-2511-bb1759589555	0.8599	M
1	>02efab02-cbd9-6963-661a-4579e56eaf91	0.8617	M
1	>b8ff8f2e-d6da-3cf3-6712-7be11785c7d1	0.8740	M
1	>7f4a9a89-2f2e-0335-bf48-cea57028eb21	0.8978	M
1	>e02980de-f667-a8f5-485a-c3e6fd59fe0d	0.9199	M
1	>3dc66430-5c28-cb9f-8fe4-70c7569a10f7	0.8176	M
1	>71bdee7a-223c-fdbc-212f-75011431ecb0	0.8920	M
1	>41846b46-6dcf-ac08-7393-c71be1a0536a	0.9287	M
1	>a4cb6876-c1f0-2348-2d76-80e670d51a5e	0.8193	M
1	>7bf2ca3b-68a4-8e1f-ed64-7c8d7f724960	0.8957	M
1	>c42963c0-ed13-914c-0687-6e8a00034e44	0.9226	M
1	>2e278e97-9a28-a080-7c6a-df38deb312b0	0.9032	M
1	>681496a5-0b43-70ba-bd96-78f37f071c26	0.9253	M
1	>3ea1b17b-ffcf-dcb4-869f-99ef666c28d3	0.9074	M
1	>0640c067-fa8b-257e-7506-14ddc3c76580	0.9119	M
1	>d94c5226-0e46-b252-f938-a9a134582831	0.8442	M
1	>96e1b396-d799-d6b9-c9dd-da39f3c45e90	0.8863	M
1	>f3b943d0-58f4-0fa7-3f81-73ad2214fe95	0.8214	M
1	>8ea399ad-16a3-d5e6-2c4e-3c16bec6286b	0.8684	M
1	>b8205723-4aca-9ef4-d2fa-e44546290b3c	0.8715	M
1	>7bbbe896-43c9-bc2c-f377-647d9b23c8a7	0.9006	M
1	>80c9f42b-6394-d28a-0634-47632a70110e	0.8932	M
1	>8558b6f6-0082-16e3-1a6b-349d911a691d	0.8941	M
1	>d4b8c3d7-12d3-8f83-75dc-89c67185a292	0.8370	M
1	>7166b4ba-4979-a047-19af-cb15009109d5	0.8771	M
1	>910167e6-251a-4797-7343-02074e896efd	0.9977	C
1	>78a84088-4382-25cd-365a-d6d15752aa6b	0.8783	M
1	>446037c3-6c85-879f-5566-226f8701c46e	0.8880	M
1	>579ccb94-a092-5523-29ec-cf88efa1427b	0.9065	M
1	>3d63cc8e-ecb7-5b2e-3067-aa6e02e2a8c1	0.8927	M
