1	>0468f752-7ae8-cca1-d1d3-e9eb86200d32	0.5649	E
1	>fdcd641a-09ab-ce66-8e96-58fb70757ec1	0.5996	M
1	>14ebd503-1dca-e489-e63c-fae4d3e6dd05	0.7733	M
1	>c0d055fd-f77e-8a06-2854-6f01d39b831e	0.6286	M
1	>1756af8b-8b1b-baa8-5304-51f7f551fb78	0.7130	M
1	>f49ca334-03d1-2b9e-d3cc-a0b5d5a3e62c	0.7018	M
1	>a2164614-6ff7-9c08-756c-02ec18d6e62b	0.7475	M
1	>ef918fa8-0cad-2f31-f4eb-554ebe9b52ac	0.8297	M
1	>1ff73a96-30fb-e008-3b31-28c366051434	0.7941	M
1	>4dfdcc7d-6a63-c4e3-b9cd-664b200ee7b1	0.6515	M
1	>66356bfe-9f27-5f76-5b31-a4760ee0f755	0.7451	M
1	>2c28e011-7de2-48ce-a6f7-ae7f67e0fa86	0.7580	M
1	>51a42857-57fc-effe-2f14-886d41ed6a00	0.6304	M
1	>f7f3543d-f59b-53c2-423a-1c91f67d0582	0.7660	M
1	>0e6c7666-e6d2-fe73-2ac1-2547b611e50d	0.7053	M
1	>b4a5318e-10f0-9f0a-1b86-5385938b3574	0.8122	M
1	>40b3fc39-aa57-7bf5-bd92-af9cbacac44f	0.7957	M
1	>3149aa0e-935b-61e4-8151-83dd07dc9306	0.6480	M
1	>8bda8888-1b59-0b99-5cff-b2c2078ad9f2	0.8090	M
1	>5d41acaf-0197-d7dc-dc30-b5e46fa38a9b	0.7877	M
1	>87e510ce-dd80-e00f-abfa-e06d7b5b05cb	0.6421	M
1	>f3460023-402b-3d5f-5b8f-1ce7726ab512	0.7710	M
1	>7a414eb0-344e-cdea-ab25-98c72ddb6b34	0.6263	M
1	>35c7df97-f4db-1eb8-7550-ee7eb2aa153e	0.6904	M
1	>afa757e4-db2f-e142-3d23-078ae3ecc58a	0.7000	M
1	>8c481ba8-6962-1df6-bf7c-3416488ae564	0.7872	M
1	>2bdedcf2-c041-fa29-d680-a220c554720e	0.7374	M
1	>ea6ff79f-d1f8-9353-02dd-5612635603cc	0.7830	M
