benchmark,profile,id,depth,asm,consensus,qcov:mean,qcov:sd,tcov:mean,tcov:sd,alnid:mean,alnid:sd,n,pct:alnid >=99
PacBio CCS,skew10,9798,60,asm10,miniCon,99.72,0.56,99.72,0.56,100,0,4,100
PacBio CCS,skew10,9798,80,asm10,isoCon,100,0,100,0,100,0,5,100
PacBio CCS,skew10,9798,80,asm10,kmerCon,100,0,100,0,100,0,5,100
PacBio CCS,skew10,9798,80,asm10,miniCon,99.78,0.5,99.78,0.5,100,0,5,100
PacBio CCS,skew10,9798,100,asm10,isoCon,100,0,99.99,0.03,99.99,0.03,6,100
PacBio CCS,skew10,9798,100,asm10,kmerCon,100,0,100,0,100,0,5,100
PacBio CCS,skew10,9798,100,asm10,miniCon,99.49,0.71,99.68,0.49,100,0,5,100
PacBio CCS,skew10,9798,200,asm10,isoCon,100,0,99.98,0.03,99.98,0.03,27,100
PacBio CCS,skew10,9798,200,asm10,kmerCon,99.93,0.32,99.98,0.1,100,0,20,100
PacBio CCS,skew10,9798,200,asm10,miniCon,99.81,0.47,99.87,0.34,100,0,20,100
PacBio CCS,skew10,9798,400,asm10,isoCon,99.98,0.12,99.95,0.12,99.97,0.03,47,100
PacBio CCS,skew10,9798,400,asm10,kmerCon,99.88,0.39,99.96,0.17,100,0,22,100
PacBio CCS,skew10,9798,400,asm10,miniCon,99.83,0.45,99.91,0.27,100,0,22,100
PacBio CCS,skew10,9899,40,asm10,isoCon,100,0,100,0,100,0,4,100
PacBio CCS,skew10,9899,40,asm10,kmerCon,99.72,0.55,99.95,0.1,100,0,4,100
PacBio CCS,skew10,9899,40,asm10,miniCon,99.77,0.46,99.97,0.07,100,0,4,100
PacBio CCS,skew10,9899,60,asm10,isoCon,100,0,100,0,100,0,4,100
PacBio CCS,skew10,9899,60,asm10,kmerCon,99.72,0.55,99.95,0.1,100,0,4,100
PacBio CCS,skew10,9899,60,asm10,miniCon,99.77,0.46,99.97,0.07,100,0,4,100
PacBio CCS,skew10,9899,80,asm10,isoCon,100,0,100,0,100,0,4,100
PacBio CCS,skew10,9899,80,asm10,kmerCon,99.72,0.55,99.95,0.1,100,0,4,100
PacBio CCS,skew10,9899,80,asm10,miniCon,99.77,0.46,99.97,0.07,100,0,4,100
PacBio CCS,skew10,9899,100,asm10,isoCon,100,0,100,0,100,0,9,100
PacBio CCS,skew10,9899,100,asm10,kmerCon,99.88,0.37,99.98,0.07,100,0,9,100
PacBio CCS,skew10,9899,100,asm10,miniCon,99.9,0.3,99.99,0.04,100,0,9,100
PacBio CCS,skew10,9899,200,asm10,isoCon,100,0,99.98,0.03,99.98,0.03,26,100
PacBio CCS,skew10,9899,200,asm10,kmerCon,99.93,0.32,99.96,0.18,100,0,20,100
PacBio CCS,skew10,9899,200,asm10,miniCon,99.84,0.4,99.95,0.14,100,0,20,100
PacBio CCS,skew10,9899,400,asm10,isoCon,100,0,99.96,0.03,99.96,0.03,47,100
PacBio CCS,skew10,9899,400,asm10,kmerCon,99.95,0.24,99.99,0.04,100,0,21,100
PacBio CCS,skew10,9899,400,asm10,miniCon,99.85,0.39,99.95,0.14,100,0,21,100
PacBio CCS,skew10,99100,40,asm10,isoCon,100,0,100,0,100,0,4,100
PacBio CCS,skew10,99100,40,asm10,kmerCon,100,0,100,0,100,0,2,100
PacBio CCS,skew10,99100,40,asm10,miniCon,100,0,100,0,100,0,2,100
PacBio CCS,skew10,99100,60,asm10,isoCon,99.99,0.03,99.99,0.03,99.99,0.03,6,100
PacBio CCS,skew10,99100,60,asm10,kmerCon,100,0,100,0,100,0,2,100
PacBio CCS,skew10,99100,60,asm10,miniCon,99.45,0.78,99.77,0.33,100,0,2,100
PacBio CCS,skew10,99100,80,asm10,isoCon,100,0,100,0,100,0,5,100
PacBio CCS,skew10,99100,80,asm10,kmerCon,99.63,0.64,99.96,0.08,100,0,3,100
PacBio CCS,skew10,99100,80,asm10,miniCon,99.63,0.64,99.85,0.27,100,0,3,100
PacBio CCS,skew10,99100,100,asm10,isoCon,100,0,100,0,100,0,8,100
PacBio CCS,skew10,99100,100,asm10,kmerCon,99.72,0.55,99.97,0.07,100,0,4,100
PacBio CCS,skew10,99100,100,asm10,miniCon,99.64,0.72,99.8,0.39,100,0,4,100
PacBio CCS,skew10,99100,200,asm10,isoCon,100,0,99.99,0.03,99.99,0.03,27,100
PacBio CCS,skew10,99100,200,asm10,kmerCon,99.99,0.02,99.99,0.02,99.99,0.02,8,100
PacBio CCS,skew10,99100,200,asm10,miniCon,99.67,0.61,99.88,0.28,99.99,0.02,8,100
PacBio CCS,skew10,99100,400,asm10,isoCon,99.98,0.11,99.95,0.12,99.96,0.03,50,100
PacBio CCS,skew10,99100,400,asm10,kmerCon,99.88,0.35,99.97,0.05,99.99,0.03,10,100
PacBio CCS,skew10,99100,400,asm10,miniCon,99.52,0.62,99.69,0.65,99.99,0.03,10,100
ONT 2020,even10,9597,40,asm10,isoCon,97.65,NA,98.09,NA,98.22,NA,1,0
ONT 2020,even10,9597,40,asm10,miniCon,97.67,0.51,97.67,0.42,98.35,0.27,2,0
ONT 2020,even10,9798,40,asm10,miniCon,98.91,0.14,98.88,0,98.82,0,2,0
ONT 2020,even10,9798,60,asm10,isoCon,98.48,1.23,98.97,0.83,99.03,0.73,3,33.33
ONT 2020,even10,9798,60,asm10,miniCon,98.6,0.33,98.62,0.13,98.9,0.49,3,33.33
ONT 2020,even10,9095,80,asm10,miniCon,99.48,0.74,99.57,0.6,99.38,0.88,2,50
ONT 2020,even10,9798,80,asm10,miniCon,99.13,0.41,99.19,0.41,99.11,0.4,4,50
ONT 2020,even10,9798,100,asm10,kmerCon,98.64,0.72,97.76,1.65,99.27,0.54,8,50
ONT 2020,skew10,9597,100,asm10,kmerCon,98.31,1.04,98.42,1.22,99.14,0.62,4,50
ONT 2020,skew10,9597,100,asm10,miniCon,98.83,0.35,98.93,0.36,98.93,0.33,4,50
ONT 2020,even10,9597,40,asm10,kmerCon,98.75,1.2,98.74,1.26,99.17,0.76,5,60
ONT 2020,even10,9597,60,asm10,kmerCon,98.58,0.81,98.13,1.87,99.34,0.51,10,60
ONT 2020,even10,9597,80,asm10,isoCon,98.46,1.05,98.5,1.13,99.09,0.6,5,60
ONT 2020,even10,9798,60,asm10,kmerCon,98.82,1.18,97.49,2.22,99.37,0.68,5,60
ONT 2020,even10,9798,80,asm10,kmerCon,98.76,0.89,96.75,1.97,99.23,0.38,6,66.67
ONT 2020,even10,9095,40,asm10,kmerCon,98.87,0.62,97.08,3.04,99.42,0.53,4,75
ONT 2020,even10,9597,60,asm10,isoCon,98.79,1.05,99.13,0.79,99.42,0.6,4,75
ONT 2020,even10,9798,40,asm10,kmerCon,98.44,0.87,98.21,1.42,99.32,0.58,4,75
ONT 2020,skew10,9798,200,asm10,kmerCon,99.12,0.74,97.57,2.17,99.71,0.48,8,75
ONT 2020,skew10,9597,400,asm10,kmerCon,98.9,0.8,98.34,1.36,99.62,0.57,14,78.57
ONT 2020,even10,9597,80,asm10,miniCon,99.13,0.46,99.2,0.42,99.11,0.49,5,80
ONT 2023,skew10,9597,40,asm10,kmerCon,99.54,0.63,99.78,0.4,99.76,0.53,5,80
ONT 2020,even10,9798,100,asm10,miniCon,99.41,0.38,99.47,0.34,99.37,0.43,6,83.33
ONT 2023,skew10,9597,40,asm10,isoCon,99.8,0.45,99.84,0.37,99.8,0.45,6,83.33
ONT 2020,even10,9597,100,asm10,miniCon,99.68,0.4,99.69,0.36,99.67,0.4,7,85.71
ONT 2020,even10,9798,100,asm10,isoCon,98.68,0.66,98.81,0.67,99.34,0.51,7,85.71
ONT 2020,even10,9597,200,asm10,kmerCon,99.09,0.56,96.87,2.66,99.85,0.36,16,87.5
ONT 2020,even10,9597,80,asm10,kmerCon,98.71,0.87,98.41,0.85,99.41,0.5,10,90
ONT 2020,even10,9597,100,asm10,isoCon,99.11,0.94,99.28,0.59,99.61,0.46,11,90.91
ONT 2020,even10,9798,200,asm10,kmerCon,98.97,0.72,96.73,2.3,99.66,0.36,12,91.67
ONT 2020,skew10,9597,200,asm10,kmerCon,99.15,0.61,98.9,0.78,99.8,0.36,12,91.67
ONT 2020,skew10,9597,400,asm10,miniCon,99.64,0.6,99.79,0.35,99.82,0.48,13,92.31
ONT 2020,even10,9597,400,asm10,kmerCon,98.85,0.5,98.02,1.26,99.71,0.44,14,92.86
ONT 2020,even10,9798,400,asm10,kmerCon,98.82,0.5,98.11,1.25,99.74,0.37,14,92.86
ONT 2020,even10,9597,400,asm10,miniCon,99.65,0.49,99.67,0.45,99.66,0.47,16,93.75
ONT 2020,skew10,9798,400,asm10,isoCon,99.24,0.52,98.93,0.98,99.82,0.25,36,97.22
ONT 2020,skew10,9597,400,asm10,isoCon,99.27,0.46,98.93,1.04,99.86,0.2,39,97.44
ONT 2020,even10,9095,40,asm10,isoCon,100,NA,99.93,NA,99.93,NA,1,100
ONT 2020,even10,9095,60,asm10,isoCon,100,NA,99.87,NA,99.87,NA,1,100
ONT 2020,even10,9095,60,asm10,kmerCon,99.4,0.61,98.29,2.21,99.83,0.23,15,100
ONT 2020,even10,9095,80,asm10,isoCon,99.18,0.51,99.03,0.71,99.96,0.04,5,100
ONT 2020,even10,9095,80,asm10,kmerCon,99.33,0.67,98.01,2.73,99.9,0.19,18,100
ONT 2020,even10,9095,100,asm10,isoCon,99.52,0.5,99.31,0.99,99.98,0.05,11,100
ONT 2020,even10,9095,100,asm10,kmerCon,99.42,0.53,98.19,1.97,99.98,0.04,20,100
ONT 2020,even10,9095,100,asm10,miniCon,100,0,99.98,0.03,99.98,0.03,4,100
ONT 2020,even10,9095,200,asm10,isoCon,99.33,0.37,99.33,0.66,99.99,0.02,19,100
ONT 2020,even10,9095,200,asm10,kmerCon,99.3,0.45,98.15,1.75,99.99,0.02,20,100
ONT 2020,even10,9095,200,asm10,miniCon,99.99,0.03,100,0,99.99,0.03,18,100
ONT 2020,even10,9095,400,asm10,isoCon,99.32,0.41,99.17,0.82,99.94,0.08,40,100
ONT 2020,even10,9095,400,asm10,kmerCon,99.17,0.41,98.23,1.58,100,0.01,20,100
ONT 2020,even10,9095,400,asm10,miniCon,99.93,0.27,99.92,0.34,99.99,0.03,20,100
ONT 2020,even10,9597,60,asm10,miniCon,99.84,0.23,99.87,0.19,99.84,0.23,2,100
ONT 2020,even10,9597,100,asm10,kmerCon,99.03,0.58,98.26,1.28,99.73,0.34,14,100
ONT 2020,even10,9597,200,asm10,isoCon,99.34,0.45,99.31,0.62,99.97,0.06,24,100
ONT 2020,even10,9597,200,asm10,miniCon,99.88,0.29,99.89,0.27,99.88,0.29,15,100
ONT 2020,even10,9597,400,asm10,isoCon,99.36,0.44,99.25,0.67,99.94,0.09,41,100
ONT 2020,even10,9798,40,asm10,isoCon,98.07,NA,96.78,NA,99.86,NA,1,100
ONT 2020,even10,9798,80,asm10,isoCon,98.51,0.41,97.76,0.19,99.6,0.28,2,100
ONT 2020,even10,9798,200,asm10,isoCon,99.4,0.44,99.35,0.86,99.93,0.14,23,100
ONT 2020,even10,9798,200,asm10,miniCon,99.55,0.4,99.59,0.44,99.65,0.35,11,100
ONT 2020,even10,9798,400,asm10,isoCon,99.33,0.43,99.17,1.16,99.92,0.11,40,100
ONT 2020,even10,9798,400,asm10,miniCon,99.73,0.33,99.78,0.27,99.73,0.33,17,100
ONT 2020,even10,9899,40,asm10,isoCon,98.82,NA,99.41,NA,99.74,NA,1,100
ONT 2020,even10,9899,40,asm10,kmerCon,99.33,0.57,98.03,2.06,99.73,0.18,4,100
ONT 2020,even10,9899,40,asm10,miniCon,99.74,0.09,99.74,0.09,99.67,0.09,2,100
ONT 2020,even10,9899,60,asm10,isoCon,98.92,0.14,99.61,0.28,99.67,0.09,2,100
ONT 2020,even10,9899,60,asm10,kmerCon,99.12,0.76,96.63,2.37,99.71,0.12,4,100
ONT 2020,even10,9899,60,asm10,miniCon,99.78,0.04,99.8,0,99.74,0.07,3,100
ONT 2020,even10,9899,80,asm10,isoCon,99.49,0.59,99.53,0.47,99.76,0.17,8,100
ONT 2020,even10,9899,80,asm10,kmerCon,98.86,0.25,97.31,2.17,99.64,0.14,3,100
ONT 2020,even10,9899,80,asm10,miniCon,99.67,0.09,99.7,0.05,99.61,0.09,2,100
ONT 2020,even10,9899,100,asm10,isoCon,99.43,0.49,99.5,0.7,99.89,0.09,8,100
ONT 2020,even10,9899,100,asm10,kmerCon,99.14,0.64,95.06,4.74,99.83,0.2,4,100
ONT 2020,even10,9899,100,asm10,miniCon,99.65,0.04,99.69,0.04,99.61,0,3,100
ONT 2020,even10,9899,200,asm10,isoCon,99.22,0.39,99.59,0.52,99.93,0.13,18,100
ONT 2020,even10,9899,200,asm10,kmerCon,99.15,0.61,98.92,0.88,99.82,0.21,4,100
ONT 2020,even10,9899,200,asm10,miniCon,99.23,0.56,99.65,0.18,99.7,0.18,5,100
ONT 2020,even10,9899,400,asm10,isoCon,99.3,0.45,99.12,1.04,99.93,0.09,40,100
ONT 2020,even10,9899,400,asm10,kmerCon,99.13,0.5,98.24,1.03,99.8,0.23,4,100
ONT 2020,even10,9899,400,asm10,miniCon,99.53,0.31,99.67,0.14,99.64,0.2,10,100
ONT 2020,even10,99100,60,asm10,isoCon,98.86,0.13,99.74,0.28,99.93,0,2,100
ONT 2020,even10,99100,60,asm10,kmerCon,98.76,0,99.74,0.28,99.93,0,2,100
ONT 2020,even10,99100,60,asm10,miniCon,99.93,0,99.93,0,99.93,0,2,100
ONT 2020,even10,99100,80,asm10,isoCon,99,0.27,99.45,0.53,99.91,0.04,3,100
ONT 2020,even10,99100,80,asm10,kmerCon,98.84,0.12,98.26,1.81,99.93,0,2,100
ONT 2020,even10,99100,80,asm10,miniCon,99.93,0,99.93,0,99.93,0,2,100
ONT 2020,even10,99100,100,asm10,isoCon,99.31,0.5,99.26,0.62,99.9,0.07,8,100
ONT 2020,even10,99100,100,asm10,kmerCon,98.97,0.02,97.93,2.28,99.93,0,2,100
ONT 2020,even10,99100,100,asm10,miniCon,99.93,0,99.93,0,99.93,0,2,100
ONT 2020,even10,99100,200,asm10,isoCon,99.37,0.45,99.31,0.75,99.9,0.09,15,100
ONT 2020,even10,99100,200,asm10,kmerCon,98.84,0.11,98.77,1.38,99.96,0.04,3,100
ONT 2020,even10,99100,200,asm10,miniCon,99.34,0.68,99.47,0.53,99.93,0,4,100
ONT 2020,even10,99100,400,asm10,isoCon,99.4,0.46,99.23,0.85,99.87,0.11,35,100
ONT 2020,even10,99100,400,asm10,kmerCon,99.2,0.66,98.36,1.67,99.93,0,2,100
ONT 2020,even10,99100,400,asm10,miniCon,99.63,0.53,99.71,0.45,99.93,0,7,100
ONT 2020,skew10,9095,40,asm10,isoCon,99.45,0.5,99.01,0.8,99.92,0.12,4,100
ONT 2020,skew10,9095,40,asm10,kmerCon,99.3,0.51,98.18,2.06,99.98,0.03,4,100
ONT 2020,skew10,9095,40,asm10,miniCon,99.6,0.69,99.45,0.95,100,0,3,100
ONT 2020,skew10,9095,60,asm10,isoCon,99.18,0.19,99.39,0.64,99.97,0.07,4,100
ONT 2020,skew10,9095,60,asm10,kmerCon,99.05,0.23,99.13,1.15,99.97,0.07,4,100
ONT 2020,skew10,9095,60,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2020,skew10,9095,80,asm10,isoCon,99.55,0.37,99.52,0.6,99.9,0.15,6,100
ONT 2020,skew10,9095,80,asm10,kmerCon,99.06,0.27,98.91,1.13,99.84,0.35,5,100
ONT 2020,skew10,9095,80,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2020,skew10,9095,100,asm10,isoCon,99.41,0.43,99.4,0.67,99.97,0.05,7,100
ONT 2020,skew10,9095,100,asm10,kmerCon,99.14,0.57,97.83,2.28,99.96,0.09,5,100
ONT 2020,skew10,9095,100,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2020,skew10,9095,200,asm10,isoCon,99.27,0.4,99.25,0.61,99.88,0.13,22,100
ONT 2020,skew10,9095,200,asm10,kmerCon,99.29,0.53,97.88,2.05,99.94,0.09,17,100
ONT 2020,skew10,9095,200,asm10,miniCon,99.99,0.03,100,0,99.99,0.03,5,100
ONT 2020,skew10,9095,400,asm10,isoCon,99.24,0.45,98.82,1.01,99.9,0.12,37,100
ONT 2020,skew10,9095,400,asm10,kmerCon,99.35,0.46,98.58,1.39,99.99,0.03,20,100
ONT 2020,skew10,9095,400,asm10,miniCon,99.94,0.23,99.97,0.06,99.98,0.04,20,100
ONT 2020,skew10,9597,40,asm10,isoCon,98.99,0.31,99.08,0.86,99.98,0.04,3,100
ONT 2020,skew10,9597,40,asm10,kmerCon,98.82,0.01,98.72,0.86,99.98,0.03,4,100
ONT 2020,skew10,9597,40,asm10,miniCon,100,NA,100,NA,100,NA,1,100
ONT 2020,skew10,9597,60,asm10,isoCon,99.26,0.49,98.95,0.8,100,0,5,100
ONT 2020,skew10,9597,60,asm10,kmerCon,99.12,0.58,95.73,2.35,99.97,0.04,4,100
ONT 2020,skew10,9597,60,asm10,miniCon,99.71,0.59,99.89,0.23,99.98,0.03,4,100
ONT 2020,skew10,9597,80,asm10,isoCon,99.04,0.28,98.81,0.58,99.97,0.05,7,100
ONT 2020,skew10,9597,80,asm10,kmerCon,99.13,0.51,98.71,0.65,99.89,0.27,6,100
ONT 2020,skew10,9597,80,asm10,miniCon,99.98,0.03,100,0,99.98,0.03,4,100
ONT 2020,skew10,9597,100,asm10,isoCon,99.16,0.39,99,0.7,99.92,0.06,7,100
ONT 2020,skew10,9597,200,asm10,isoCon,99.07,0.23,98.92,0.66,99.91,0.11,14,100
ONT 2020,skew10,9597,200,asm10,miniCon,99.77,0.42,99.85,0.2,99.9,0.19,9,100
ONT 2020,skew10,9798,40,asm10,isoCon,99.27,0.46,98.68,0.29,99.93,0.07,3,100
ONT 2020,skew10,9798,40,asm10,kmerCon,99.29,0.38,98.17,0.67,99.98,0.03,4,100
ONT 2020,skew10,9798,40,asm10,miniCon,99.98,0.04,99.96,0.08,99.93,0.07,3,100
ONT 2020,skew10,9798,60,asm10,isoCon,99.34,0.46,99.42,0.73,99.97,0.04,4,100
ONT 2020,skew10,9798,60,asm10,kmerCon,99.15,0.6,96.74,3.6,99.85,0.25,6,100
ONT 2020,skew10,9798,60,asm10,miniCon,99.98,0.04,100,0,99.98,0.04,3,100
ONT 2020,skew10,9798,80,asm10,isoCon,99.47,0.4,99.47,0.52,99.92,0.08,7,100
ONT 2020,skew10,9798,80,asm10,kmerCon,99.28,0.59,97.55,2.3,99.92,0.08,6,100
ONT 2020,skew10,9798,80,asm10,miniCon,99.97,0.04,99.97,0.04,99.95,0.03,4,100
ONT 2020,skew10,9798,100,asm10,isoCon,99.29,0.35,99.52,0.55,99.95,0.08,7,100
ONT 2020,skew10,9798,100,asm10,kmerCon,99.18,0.48,98.27,1.3,99.82,0.21,6,100
ONT 2020,skew10,9798,100,asm10,miniCon,99.97,0.04,99.98,0.03,99.97,0.04,4,100
ONT 2020,skew10,9798,200,asm10,isoCon,99.39,0.39,98.86,1.03,99.89,0.08,13,100
ONT 2020,skew10,9798,200,asm10,miniCon,99.78,0.57,99.74,0.7,99.94,0.15,7,100
ONT 2020,skew10,9798,400,asm10,kmerCon,99.12,0.41,97.07,3.58,99.74,0.34,10,100
ONT 2020,skew10,9798,400,asm10,miniCon,99.84,0.26,99.87,0.22,99.84,0.26,11,100
ONT 2020,skew10,9899,40,asm10,isoCon,98.83,NA,100,NA,100,NA,1,100
ONT 2020,skew10,9899,40,asm10,kmerCon,99.54,0.57,99.66,0.61,99.95,0.06,4,100
ONT 2020,skew10,9899,60,asm10,isoCon,99.58,0.5,99.62,0.65,100,0,5,100
ONT 2020,skew10,9899,60,asm10,kmerCon,98.79,0.23,99.51,0.33,99.57,0.04,2,100
ONT 2020,skew10,9899,60,asm10,miniCon,99.54,0,99.64,0.05,99.54,0,2,100
ONT 2020,skew10,9899,80,asm10,isoCon,99.6,0.42,99.92,0.14,99.96,0.09,8,100
ONT 2020,skew10,9899,80,asm10,kmerCon,98.88,0.63,97.86,1.9,99.53,0.01,2,100
ONT 2020,skew10,9899,80,asm10,miniCon,99.44,0.14,99.61,0,99.44,0.14,2,100
ONT 2020,skew10,9899,100,asm10,isoCon,99.46,0.47,99.61,0.59,99.93,0.12,8,100
ONT 2020,skew10,9899,100,asm10,kmerCon,98.98,0.58,97.6,2.28,99.53,0.01,2,100
ONT 2020,skew10,9899,100,asm10,miniCon,99.51,0.05,99.57,0.05,99.51,0.05,2,100
ONT 2020,skew10,9899,200,asm10,isoCon,99.56,0.47,99.49,0.77,99.91,0.11,17,100
ONT 2020,skew10,9899,200,asm10,kmerCon,99.4,0.71,99.72,0.33,99.79,0.21,4,100
ONT 2020,skew10,9899,200,asm10,miniCon,99.55,0.15,99.62,0.15,99.55,0.15,5,100
ONT 2020,skew10,9899,400,asm10,isoCon,99.34,0.48,99.26,0.94,99.9,0.13,33,100
ONT 2020,skew10,9899,400,asm10,kmerCon,99.03,0.65,99.2,0.71,99.69,0.29,4,100
ONT 2020,skew10,9899,400,asm10,miniCon,99.57,0.39,99.68,0.19,99.66,0.16,13,100
ONT 2020,skew10,99100,40,asm10,isoCon,98.83,NA,100,NA,100,NA,1,100
ONT 2020,skew10,99100,40,asm10,kmerCon,98.82,0.01,99.15,1.21,100,0,2,100
ONT 2020,skew10,99100,40,asm10,miniCon,100,NA,100,NA,100,NA,1,100
ONT 2020,skew10,99100,60,asm10,isoCon,99.18,0.22,98.98,0.88,100,0,2,100
ONT 2020,skew10,99100,60,asm10,kmerCon,98.93,0.37,98.8,0.7,99.91,0.15,3,100
ONT 2020,skew10,99100,60,asm10,miniCon,100,NA,100,NA,100,NA,1,100
ONT 2020,skew10,99100,80,asm10,isoCon,99.42,0.41,99.21,0.81,99.97,0.07,4,100
ONT 2020,skew10,99100,80,asm10,kmerCon,99.54,0.28,99.8,0.28,100,0,2,100
ONT 2020,skew10,99100,80,asm10,miniCon,100,0,100,0,100,0,2,100
ONT 2020,skew10,99100,100,asm10,isoCon,99.69,0.57,99.68,0.49,99.93,0.11,5,100
ONT 2020,skew10,99100,100,asm10,kmerCon,99.23,0.58,99.1,1.04,99.92,0.1,4,100
ONT 2020,skew10,99100,100,asm10,miniCon,100,0,100,0,100,0,2,100
ONT 2020,skew10,99100,200,asm10,isoCon,99.41,0.48,99.13,1,99.9,0.1,17,100
ONT 2020,skew10,99100,200,asm10,kmerCon,99.09,0.37,99.7,0.14,100,0,2,100
ONT 2020,skew10,99100,200,asm10,miniCon,99.7,0.59,99.75,0.49,100,0,4,100
ONT 2020,skew10,99100,400,asm10,isoCon,99.4,0.48,99.32,0.99,99.86,0.12,34,100
ONT 2020,skew10,99100,400,asm10,kmerCon,99.14,0.29,99.05,1.07,99.97,0.05,2,100
ONT 2020,skew10,99100,400,asm10,miniCon,99.97,0.04,100,0,99.97,0.04,5,100
ONT 2023,even10,9095,40,asm10,isoCon,100,0,100,0,100,0,8,100
ONT 2023,even10,9095,40,asm10,kmerCon,99.85,0.44,99.98,0.07,100,0,8,100
ONT 2023,even10,9095,40,asm10,miniCon,100,0,100,0,100,0,3,100
ONT 2023,even10,9095,60,asm10,isoCon,99.93,0.28,99.98,0.1,100,0,17,100
ONT 2023,even10,9095,60,asm10,kmerCon,99.7,0.52,99.83,0.36,100,0,20,100
ONT 2023,even10,9095,60,asm10,miniCon,99.92,0.3,99.99,0.05,100,0,15,100
ONT 2023,even10,9095,80,asm10,isoCon,100,0,100,0,100,0,19,100
ONT 2023,even10,9095,80,asm10,kmerCon,99.76,0.48,99.85,0.35,100,0,20,100
ONT 2023,even10,9095,80,asm10,miniCon,99.94,0.26,99.99,0.04,100,0,20,100
ONT 2023,even10,9095,100,asm10,isoCon,100,0,100,0,100,0,20,100
ONT 2023,even10,9095,100,asm10,kmerCon,99.82,0.43,99.92,0.24,100,0,20,100
ONT 2023,even10,9095,100,asm10,miniCon,99.88,0.36,99.98,0.06,100,0,20,100
ONT 2023,even10,9095,200,asm10,isoCon,99.89,0.34,99.93,0.22,99.98,0.03,26,100
ONT 2023,even10,9095,200,asm10,kmerCon,99.7,0.53,99.83,0.35,100,0,20,100
ONT 2023,even10,9095,200,asm10,miniCon,99.94,0.26,99.99,0.04,100,0,20,100
ONT 2023,even10,9095,400,asm10,isoCon,99.89,0.32,99.92,0.19,99.97,0.04,41,100
ONT 2023,even10,9095,400,asm10,kmerCon,99.69,0.55,99.77,0.43,100,0.01,20,100
ONT 2023,even10,9095,400,asm10,miniCon,100,0,100,0,100,0,20,100
ONT 2023,even10,9597,40,asm10,isoCon,100,0,100,0,100,0,7,100
ONT 2023,even10,9597,40,asm10,kmerCon,99.49,0.64,99.68,0.47,100,0,7,100
ONT 2023,even10,9597,40,asm10,miniCon,100,0,100,0,100,0,3,100
ONT 2023,even10,9597,60,asm10,isoCon,100,0,100,0,100,0,19,100
ONT 2023,even10,9597,60,asm10,kmerCon,99.81,0.45,99.84,0.37,100,0,19,100
ONT 2023,even10,9597,60,asm10,miniCon,100,0,100,0,100,0,13,100
ONT 2023,even10,9597,80,asm10,isoCon,100,0,100,0.01,100,0.01,20,100
ONT 2023,even10,9597,80,asm10,kmerCon,99.88,0.37,99.83,0.41,100,0.01,20,100
ONT 2023,even10,9597,80,asm10,miniCon,100,0,100,0,100,0,20,100
ONT 2023,even10,9597,100,asm10,isoCon,100,0,100,0,100,0,20,100
ONT 2023,even10,9597,100,asm10,kmerCon,99.82,0.44,99.84,0.4,100,0,20,100
ONT 2023,even10,9597,100,asm10,miniCon,100,0,100,0,100,0,20,100
ONT 2023,even10,9597,200,asm10,isoCon,99.99,0.03,99.99,0.03,99.99,0.03,25,100
ONT 2023,even10,9597,200,asm10,kmerCon,99.88,0.38,99.93,0.23,100,0,20,100
ONT 2023,even10,9597,200,asm10,miniCon,100,0,100,0,100,0,20,100
ONT 2023,even10,9597,400,asm10,isoCon,99.95,0.21,99.97,0.04,99.97,0.04,35,100
ONT 2023,even10,9597,400,asm10,kmerCon,99.82,0.45,99.95,0.13,100,0,20,100
ONT 2023,even10,9597,400,asm10,miniCon,100,0.01,100,0,100,0.01,20,100
ONT 2023,even10,9798,40,asm10,isoCon,99.93,0.16,99.95,0.13,99.92,0.19,6,100
ONT 2023,even10,9798,40,asm10,kmerCon,99.73,0.33,99.76,0.35,99.89,0.2,7,100
ONT 2023,even10,9798,40,asm10,miniCon,99.78,0.37,99.83,0.35,99.78,0.37,5,100
ONT 2023,even10,9798,60,asm10,isoCon,100,0,100,0,100,0,18,100
ONT 2023,even10,9798,60,asm10,kmerCon,99.76,0.46,99.88,0.27,100,0,20,100
ONT 2023,even10,9798,60,asm10,miniCon,100,0.02,100,0,100,0.02,16,100
ONT 2023,even10,9798,80,asm10,isoCon,100,0,100,0,100,0,20,100
ONT 2023,even10,9798,80,asm10,kmerCon,99.87,0.35,99.89,0.3,100,0,20,100
ONT 2023,even10,9798,80,asm10,miniCon,99.95,0.2,99.99,0.04,100,0,20,100
ONT 2023,even10,9798,100,asm10,isoCon,100,0,100,0,100,0,20,100
ONT 2023,even10,9798,100,asm10,kmerCon,99.73,0.49,99.84,0.36,100,0,20,100
ONT 2023,even10,9798,100,asm10,miniCon,99.94,0.28,99.99,0.04,100,0,20,100
ONT 2023,even10,9798,200,asm10,isoCon,99.98,0.03,99.98,0.03,99.98,0.03,26,100
ONT 2023,even10,9798,200,asm10,kmerCon,99.88,0.37,99.89,0.34,100,0,20,100
ONT 2023,even10,9798,200,asm10,miniCon,100,0,100,0,100,0,20,100
ONT 2023,even10,9798,400,asm10,isoCon,99.88,0.32,99.94,0.11,99.96,0.05,40,100
