1	>5d036241-b82d-d299-c5ee-04b5c5efd482	0.8924	M
1	>77f3b123-dde5-c760-7944-d446e4c57e53	0.9360	M
1	>0dd0e97b-ec3e-e10d-b80b-0fa2f054fdf1	0.9168	M
1	>f4516885-d64c-e45a-d86b-d950f01e771a	0.9286	M
1	>51e0c5e7-37a1-f440-7f48-18786f78c02a	0.9067	M
1	>1d282ec1-8ac2-bec9-fdd8-9db47ef267e6	0.9287	M
1	>ef5266f1-ff9a-cf69-887e-25a518e3cfd0	0.9349	M
1	>1657656f-b760-3b79-802a-c5094fa01fd0	0.9432	M
1	>89635f30-56a2-b005-827b-5b8cf2d86933	0.9256	M
1	>1beb787f-7377-1d94-f9b5-8df4489c01cb	0.8956	M
1	>5c26d99f-58ac-4f93-84c8-7bffb0b2a9da	0.9343	M
1	>7325f685-d1fd-a5c5-1dcc-5f528ae04009	0.9072	M
1	>e295a290-ed9a-d43e-c392-e8ca13be5700	0.9135	M
1	>433d9379-8df8-0d14-d0dd-88a85f91cb7c	0.9298	M
1	>64ec2ff2-aad2-8244-567e-ffa1c11ec0d9	0.9216	M
1	>d1aa2c49-4d0d-9103-e1de-555fb6feb105	0.9378	M
1	>7d9c4781-05dd-9940-5bb9-bc76bec150c5	0.9421	M
1	>d2aa2686-b52f-9f5d-da62-05c67ca9bddb	0.9268	M
1	>c5ecb9ee-86f0-22f8-123b-b6103288e8d2	0.9052	M
1	>765e3c48-92d8-bdf0-8623-0e16266c7450	0.9771	M
1	>ee8fd044-c6d0-84d8-a052-9e398546fb79	0.9285	M
1	>b6aee9f6-0020-e222-7bac-4cbf80124b5f	0.9289	M
1	>a0449aba-0863-8621-baeb-c9439279ce30	0.9009	M
1	>9c30b0f9-8173-8338-42c1-edf7b11eedd6	0.9320	M
1	>ebed0833-0a1f-2c7c-7aaf-67555f1bcb12	0.9413	M
1	>3da63ee4-e237-45d2-1b0b-ec39501f68be	0.9172	M
1	>531928e8-f40a-8a07-a993-32d2fc9337a3	0.9190	M
1	>c6ec6398-1a75-2b8d-d3c1-30f8eebd5ba7	0.9201	M
1	>af647459-1dec-3f52-a2e0-b2515449174d	0.9082	M
1	>93ba4d57-df5b-ff03-69eb-58cbcf460927	0.9460	M
1	>def74c45-1fa2-8f46-8744-e2f810164955	0.9646	M
1	>083c8509-4505-8c94-ca34-45db7bda5a27	0.9261	M
1	>0e041d45-71d7-6978-f6b1-828882ddae1e	0.9151	M
1	>9aad364f-764c-88e9-7f30-a5adbd83acbf	0.9328	M
1	>ea95bb63-ea8c-339a-16ae-6ff1fe269920	0.9317	M
1	>e714331e-4e59-2310-ce32-30db94f03b4f	0.9023	M
1	>9c2c3038-ce6b-3b78-9aa5-3323ac450e30	0.9100	M
