1	>5624f0f6-b52c-01e1-1594-1e4b7dfd4a41	0.9689	M
1	>651d0aeb-de9d-65a6-ae4c-edd30e61cdf7	0.9785	M
1	>89a23ca3-e50e-09db-52c0-f79e0b09a23a	0.9422	E
1	>2b6c826e-d0c8-e1a8-7dad-ed5b9c64417d	0.9800	M
1	>f93e6f32-7e3d-40fe-4b79-2a4eccdc500e	0.9926	M
1	>258c1892-32ad-1b21-bf02-e4245d6d8315	0.9661	M
1	>fbe9ee66-fe0b-722d-c27e-202f8e936fe8	0.9708	M
1	>8a7f0d07-b012-e6fb-4f9f-a1c66dfbe295	0.9677	M
1	>21f11a2f-0625-2ecd-1270-cc3312ee0d9e	0.9652	M
1	>ec36ad8b-13ee-3346-a5dc-ce0961e1768e	0.9821	M
1	>83769f04-4f98-66c7-624a-79574ccd00cc	0.9640	M
1	>b844728f-15a1-022d-dae2-77f7ad8d8470	0.9513	M
1	>c14b3d17-a0d3-eacc-7ffb-698dd1ab5f5d	0.9394	E
1	>0ea9f253-f345-3256-ca0d-9b3efe28668c	0.9873	M
1	>e4d552fd-adef-edd2-3a06-7bea8c15035b	0.9904	M
1	>33a9aae0-9d2f-dc99-e73d-d969bc640ddf	0.9726	M
1	>43a593c4-4590-5ccb-1410-6324a244ff7b	0.9674	M
1	>9d5cc85c-aa0d-01ba-157a-6073c71cee55	0.9708	M
1	>847e44e5-2f33-40d4-a980-b9ba6502f7a2	0.9695	M
1	>616de6bd-3d4c-4ec8-d457-9b87406e488e	0.9838	M
1	>7896bd1c-1f7c-f49f-8f37-f1b30f7fe9d7	0.9868	M
1	>5fc1d621-7ee7-8bf5-50dc-a1519cacf45e	0.9784	M
1	>e5df2823-9259-b458-50ba-ff2b73456895	0.9699	M
1	>c5c8fd04-18a0-0512-34b3-7f35616d6851	0.9954	M
1	>0e4f30bf-c316-97de-bc14-1e87d5c8eae2	0.9572	M
1	>2ba2faea-d896-0746-c7d6-65887ab97262	0.9738	M
1	>b2f61eea-c304-f638-11a4-2879a13ce6f9	0.9780	M
1	>6eb58e09-e44d-582d-4b14-721439f4afbd	0.9637	M
1	>e7233ec3-4d60-ef16-905c-a31343993702	0.9772	M
1	>5c639d6c-85ff-8ac7-9a12-0c8b4f2b8845	0.9673	M
1	>41f84fdf-007c-5f17-3bb1-493d9157ad37	0.9904	M
1	>72b16ed4-f6d3-f478-1154-e59b201839e6	0.9584	M
1	>45cc4732-59b8-fea5-98f6-ee5119f28d34	0.9913	M
1	>029b154a-d09c-88f9-0a40-081115811178	0.9662	M
1	>d450e34b-290d-280c-ed5c-1cc762dac14b	0.9375	E
1	>8946889c-0e62-ee87-8eac-7ca717b7b0ea	0.9632	M
1	>e96bc593-cfae-9ca8-eda0-d0ffc29874ee	0.9556	M
1	>82e67ceb-fcac-b904-6df3-3b21ede9fce0	0.9688	M
1	>4703fda5-c672-7243-cca1-6101f7fc64b5	0.9893	M
1	>53f5bb97-90a5-1184-68ad-83a0d595dd6d	0.9784	M
1	>b8d93de7-57cf-802c-477a-2d39f12ec967	0.9706	M
1	>84b263a9-dd12-f501-d134-ea43f95fe336	0.9885	M
1	>08c6edd6-09c6-f224-f7c0-d86960f4e331	0.9799	M
1	>765423f3-b33f-e5bd-fda7-1c42c5495172	0.9401	E
1	>41dde9ab-cfe8-ea7b-9295-6616824b9e72	0.9917	M
1	>a366e799-c09e-9b35-17a1-56e77b797435	0.9729	M
1	>dc315cc2-f836-4080-ae93-7c4ea4af5d2d	0.9854	M
1	>4951bd3d-9d46-d183-dee8-79b2251990d8	0.9861	M
1	>282c083f-b552-4eff-7bd5-22a1381a139b	0.9646	M
1	>76843c0d-3714-57f7-d0dd-9d508636d4e2	0.9537	M
1	>fa2a8d4d-8f30-62e3-27f8-ab2c0971a245	0.9747	M
1	>c4dd338b-09cb-55fa-d9a8-a827700f6f86	0.9943	M
1	>20126cb8-4aec-2795-f4a9-cb8cf577467c	0.9835	M
1	>2feac5ce-4e1e-b933-0407-210787c446dd	0.9841	M
1	>47091da5-6dfc-1421-fc5a-baa2cf3e11cf	0.9376	E
1	>a6d1f536-3d82-e9d6-da49-f7cde9e7bbbe	0.9792	M
1	>625376af-cc87-b946-5383-9e1b53f451c3	0.9800	M
1	>c62eddb9-f172-a64a-44c7-a5cb302f4858	0.9563	M
1	>accdb420-c900-d8d3-ee14-b60c3f2cdb33	0.9759	M
1	>6d892e5f-0b78-d83b-2e7c-073fa0a7f8fa	0.9571	M
1	>4de325cc-d294-a636-87f1-4012f98aab45	0.9778	M
1	>1b38dd9a-fd70-478c-e289-f78fa7594bd3	0.9852	M
1	>b30c731a-f48a-ed3e-4759-971fcdab0bb7	0.9816	M
1	>be7debcf-7b03-cafb-19c0-bc774e0ca392	0.9862	M
1	>a036946c-91e3-c77d-60fe-d24e1fba3895	0.9843	M
1	>83f599c1-aa30-dd35-7654-14b180915e74	0.9600	M
1	>d803a73e-ed2d-3f16-9918-edd0224e9b87	0.9794	M
1	>b2f1051a-4cfa-5e08-1ada-b10ea2848164	0.9479	E
1	>d65ecdd1-33db-0945-beae-69a6e14ccbb6	0.9567	M
1	>f6043988-76df-44e1-6e57-5c90cc65861e	0.9823	M
1	>731ef611-d942-95f0-6aff-edd58d38656c	0.9856	M
1	>12c0c4cf-30d2-9c02-af2c-b04d4cd2cac9	0.9469	E
1	>ba65d079-895e-556a-3573-b972583907f7	0.9870	M
1	>8bd631bb-9b98-9729-fe11-c765fea900c9	0.9785	M
1	>81f49966-6821-fc5f-5c07-01181299c538	0.9832	M
1	>a627ebac-1ba1-717e-2aab-285ca68d9236	0.9467	E
1	>d43fcd0f-571e-38e4-21c7-27c8266f3326	0.9593	M
1	>84209abf-172f-c4a0-b6ed-86e45dea2584	0.9738	M
1	>3e62433b-edaa-6f4d-99fe-32970a32c92d	0.9599	M
1	>f70ecb02-543a-678c-886a-3c02d4013309	0.9736	M
1	>06b345d0-8977-d9b6-c3b7-9f874bc6a18d	0.9712	M
1	>b2509074-f0a6-9d31-5802-20bccd00bd7d	0.9868	M
1	>16cd758e-1cfd-6486-ff0e-091603b65067	0.9710	M
1	>2416b3ee-0eac-5ac8-8b55-57093d98831c	0.9948	M
1	>e4b184ef-e0c2-3758-908b-2d4d1a935f72	0.9752	M
1	>a6209226-2ed5-443a-0ebf-1f06543315a6	0.9901	M
1	>ef5ae266-e184-b227-4332-23f80103484e	0.9817	M
1	>236cb566-8f7a-ffd5-1628-0c994f7f3de4	1.0000	C
1	>a8508a4d-47dd-088f-6093-a431056c32fe	0.9630	M
1	>a3cfe4d3-f5a7-4272-80d4-1667d2ef5f26	0.9750	M
1	>478be9c5-f10e-d19c-a1bb-ffd646b9cadb	0.9917	M

2	>bbfb4c24-a180-b3ed-f137-6016bf278a9a	0.9830	M
2	>975d1251-bdad-4fd8-507f-b8f67a047eff	0.9670	M
2	>ba8c07d8-b4de-24ec-b828-e0ea6a2e82f8	1.0000	C
2	>9b5167a8-2753-75f6-17dd-30828b418a2a	0.9908	M
2	>40ced3cf-28b6-fa51-cb38-084ad84afba7	0.9933	M
2	>05801815-9554-ef1e-dcd0-837d402fc7f5	0.9935	M
2	>97afc60b-38d4-2a1f-3011-778e82d47829	0.9733	M
2	>1f0e0b1f-8530-dc55-4fa8-42a5bf1afe52	0.9633	M
2	>b030b962-4670-39ad-6277-479b06a8d425	0.9745	M
2	>e0693ae2-4146-0420-54c9-48a9f27e14ad	0.9890	M
